STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
025500,99999, 19790329,   33.4,24,   32.8,24, 9999.9, 0, 9999.9, 0,   2.0,24,   9.6,24,  12.0,  22.9,   35.6 ,  32.0 , 0.00F,999.9, 011000,
025500,99999, 19790401,   32.0,24,   31.6,24, 9999.9, 0, 9999.9, 0,   1.4,24,  13.2,24,  19.8,  28.0, 9999.9 ,9999.9 , 0.12F, 10.6, 011000,
025500,99999, 19790405,   32.8,24,   31.5,24, 9999.9, 0, 9999.9, 0,   1.7,24,   9.5,24,  12.0,  22.9,   33.8 ,  32.0 , 0.02F,999.9, 110000,
025500,99999, 19790410,   40.5,24,   20.6,24, 9999.9, 0, 9999.9, 0,   6.9,24,   7.6,24,  15.0,  23.9,   53.6 ,  28.4 , 0.00F,999.9, 000000,
025500,99999, 19790415,   33.0,24,   10.7,24, 9999.9, 0, 9999.9, 0,   6.8,24,   8.0,24,  18.8,  24.9,   39.2 ,  23.0*, 0.00F,999.9, 000000,
025500,99999, 19790420,   39.8,24,   37.0,24, 9999.9, 0, 9999.9, 0,   4.2,24,   6.6,24,   9.9, 999.9,   46.4 ,  35.6 , 0.00F,999.9, 010000,
025500,99999, 19790425,   42.6,24,   38.8,24, 9999.9, 0, 9999.9, 0,   5.6,24,   8.9,24,  15.0,  25.8,   46.4 ,  35.6*, 0.47F,999.9, 010000,
025500,99999, 19790429,   39.1,24,   37.3,24, 9999.9, 0, 9999.9, 0,   4.8,24,  15.3,24,  21.0,  35.0,   41.0 ,  35.6 , 0.05F,999.9, 010000,
025500,99999, 19790501,   34.7,24,   31.0,24, 9999.9, 0, 9999.9, 0,   7.0,24,  14.6,24,  23.9,  36.9,   41.0 ,  30.2*, 0.16F,999.9, 011100,
025500,99999, 19790505,   38.2,24,   24.9,24, 9999.9, 0, 9999.9, 0,   7.3,24,   5.6,24,  11.8, 999.9,   48.2 ,  28.4 , 0.00F,999.9, 011100,
025500,99999, 19790510,   40.5,24,   37.4,24, 9999.9, 0, 9999.9, 0,   5.5,24,   7.3,24,  18.8,  32.8,   44.6 ,  32.0*, 0.09F,999.9, 110000,
025500,99999, 19790515,   58.9,24,   48.2,24, 9999.9, 0, 9999.9, 0,   5.2,24,  12.4,24,  16.9,  28.0,   71.6 ,  50.0 , 0.00F,999.9, 010000,
025500,99999, 19790520,   48.8,24,   27.3,24, 9999.9, 0, 9999.9, 0,   8.0,24,   7.7,24,  13.0,  22.0,   60.8 ,  37.4 , 0.00F,999.9, 000000,
025500,99999, 19790525,   50.8,24,   46.5,24, 9999.9, 0, 9999.9, 0,   6.5,24,   9.9,24,  19.8,  32.8,   57.2*,  46.4*, 0.83F,999.9, 010010,
025500,99999, 19790529,   58.7,24,   43.6,24, 9999.9, 0, 9999.9, 0,   5.7,24,  11.7,24,  22.0,  34.0,   71.6 ,  42.8 , 0.00F,999.9, 000000,
025500,99999, 19790601,   73.2,24,   52.4,24, 9999.9, 0, 9999.9, 0,   6.3,24,   5.1,24,  10.9, 999.9,   87.8 ,  57.2 , 0.00F,999.9, 000000,
025500,99999, 19790605,   64.6,24,   40.5,24, 9999.9, 0, 9999.9, 0,   7.8,24,   5.0,24,   8.9, 999.9,   77.0 ,  46.4 , 0.00F,999.9, 000000,
025500,99999, 19790610,   55.9,24,   42.7,24, 9999.9, 0, 9999.9, 0,   6.6,24,   6.3,24,  11.8,  18.8,   68.0 ,  41.0 , 0.00F,999.9, 100000,
025500,99999, 19790615,   56.1,24,   49.9,24, 9999.9, 0, 9999.9, 0,   5.9,24,   5.0,14,  12.0, 999.9,   62.6 ,  50.0*, 0.00E,999.9, 010000,
025500,99999, 19790620,   63.9,24,   47.4,24, 9999.9, 0, 9999.9, 0,  11.4,24,   4.8,24,  10.9, 999.9,   75.2 ,  46.4 , 0.00F,999.9, 000000,
025500,99999, 19790625,   59.5,24,   49.3,24, 9999.9, 0, 9999.9, 0,   6.3,24,  11.2,24,  22.0,  32.8,   66.2 ,  48.2*, 0.37F,999.9, 010010,
025500,99999, 19790629,   56.1,24,   47.4,24, 9999.9, 0, 9999.9, 0,   6.7,24,  13.0,24,  22.9,  37.9,   64.4 ,  44.6*, 0.03F,999.9, 010000,
025500,99999, 19790701,   51.6,24,   43.3,24, 9999.9, 0, 9999.9, 0,   8.0,24,   6.3,24,  15.9,  26.8,   62.6*,  44.6 , 0.35F,999.9, 010000,
025500,99999, 19790705,   60.4,24,   46.6,24, 9999.9, 0, 9999.9, 0,   8.3,24,   7.1,24,  15.9,  25.8,   71.6 ,  48.2 , 0.12F,999.9, 010010,
025500,99999, 19790710,   57.0,23,   50.6,23, 9999.9, 0, 9999.9, 0,   6.8,23,   4.9,23,   8.9, 999.9,   68.0 ,  42.8 , 0.02F,999.9, 110010,
025500,99999, 19790715,   55.8,24,   45.3,24, 9999.9, 0, 9999.9, 0,   7.3,24,  13.9,24,  18.8,  31.9,   62.6 ,  50.0*, 0.00F,999.9, 000000,
025500,99999, 19790720,   52.0,24,   48.1,24, 9999.9, 0, 9999.9, 0,   7.6,24,  12.8,24,  18.8,  31.9,   55.4 ,  46.4 , 0.00F,999.9, 010000,
025500,99999, 19790725,   54.1,24,   47.9,24, 9999.9, 0, 9999.9, 0,   7.6,24,   6.8,24,  14.0,  23.9,   66.2 ,  46.4 , 0.39F,999.9, 010010,
025500,99999, 19790729,   54.3,24,   52.5,24, 9999.9, 0, 9999.9, 0,   4.3,24,   6.6,24,  10.9, 999.9,   62.6 ,  44.6 , 0.98F,999.9, 110000,
025500,99999, 19790801,   57.5,24,   50.2,24, 9999.9, 0, 9999.9, 0,   5.5,24,   8.7,24,  15.9,  22.9,   68.0 ,  51.8 , 0.12F,999.9, 110000,
025500,99999, 19790805,   54.9,24,   48.1,24, 9999.9, 0, 9999.9, 0,   7.3,24,   2.7,24,   7.0, 999.9,   62.6 ,  44.6*, 0.02F,999.9, 110000,
025500,99999, 19790810,   51.2,24,   48.9,24, 9999.9, 0, 9999.9, 0,   6.2,24,   5.2,24,  19.8, 999.9,   59.0 ,  42.8 , 0.28F,999.9, 110000,
025500,99999, 19790815,   60.3,24,   53.6,24, 9999.9, 0, 9999.9, 0,   6.9,24,   9.5,24,  15.0,  22.9,   68.0 ,  53.6 , 0.00F,999.9, 010000,
025500,99999, 19790820,   57.8,24,   54.4,24, 9999.9, 0, 9999.9, 0,   5.5,24,   3.3,24,  10.9, 999.9,   66.2 ,  51.8*, 0.33F,999.9, 110010,
025500,99999, 19790825,   54.6,24,   50.1,24, 9999.9, 0, 9999.9, 0,   5.4,24,   5.8,24,  14.0, 999.9,   60.8 ,  50.0 , 0.08F,999.9, 000000,
025500,99999, 19790829,   55.3,24,   46.5,24, 9999.9, 0, 9999.9, 0,   7.2,24,   8.0,24,  12.8,  21.0,   68.0 ,  41.0 , 0.00F,999.9, 000000,
025500,99999, 19790901,   55.4,24,   48.4,24, 9999.9, 0, 9999.9, 0,   5.4,24,   4.5,24,  11.8, 999.9,   68.0 ,  39.2 , 0.00F,999.9, 000000,
025500,99999, 19790905,   52.9,24,   47.4,24, 9999.9, 0, 9999.9, 0,   8.4,24,   5.9,24,  10.9,  19.8,   59.0 ,  46.4 , 0.01F,999.9, 010000,
025500,99999, 19790910,   51.7,24,   46.2,24, 9999.9, 0, 9999.9, 0,   5.6,24,  10.5,24,  17.1,  28.0,   57.2 ,  41.0 , 0.00F,999.9, 110000,
025500,99999, 19790915,   44.0,24,   32.6,24, 9999.9, 0, 9999.9, 0,   6.8,24,   7.9,24,  15.9,  26.8,   53.6 ,  35.6 , 0.04F,999.9, 000000,
025500,99999, 19790920,   47.4,24,   43.5,24, 9999.9, 0, 9999.9, 0,   7.2,24,   8.9,24,  15.9,  23.9,   55.4*,  39.2 , 0.08F,999.9, 010000,
025500,99999, 19790925,   42.6,24,   36.6,24, 9999.9, 0, 9999.9, 0,   4.5,24,   5.3,24,   9.9, 999.9,   53.6 ,  28.4 , 0.01F,999.9, 100000,
025500,99999, 19790929,   43.6,24,   33.7,24, 9999.9, 0, 9999.9, 0,   9.3,24,  10.1,24,  18.8,  28.0,   50.0 ,  28.4*, 0.01F,999.9, 010000,
025500,99999, 19791001,   33.3,24,   28.6,24, 9999.9, 0, 9999.9, 0,   8.2,24,   4.2,24,   9.9, 999.9,   44.6 ,  23.0 , 0.00F,999.9, 000000,
025500,99999, 19791005,   37.9,24,   28.9,24, 9999.9, 0, 9999.9, 0,   7.9,24,   8.1,24,  15.0,  26.8,   46.4 ,  23.0*, 0.00F,999.9, 000000,
025500,99999, 19791010,   52.2,24,   48.2,24, 9999.9, 0, 9999.9, 0,   2.6,24,   7.3,24,  11.8, 999.9,   62.6 ,  44.6 , 0.00F,999.9, 010000,
025500,99999, 19791015,   50.2,24,   46.9,24, 9999.9, 0, 9999.9, 0,   3.6,23,   6.2,24,   9.9, 999.9,   51.8 ,  48.2 , 0.01F,999.9, 010000,
025500,99999, 19791020,   46.9,24,   39.4,24, 9999.9, 0, 9999.9, 0,   7.4,24,  17.0,24,  21.0,  37.9,   51.8 ,  42.8*, 0.08F,999.9, 010000,
025500,99999, 19791025,   30.1,24,   26.7,24, 9999.9, 0, 9999.9, 0,   5.5,24,   2.8,24,   8.9, 999.9,   41.0 ,  21.2*, 0.00F,999.9, 100000,
025500,99999, 19791029,   33.1,23,   26.2,23, 9999.9, 0, 9999.9, 0,   7.5,23,   8.5,23,  12.0,  22.9,   35.6 ,  32.0*, 0.00F,  6.7, 001000,
025500,99999, 19791101,   31.3,24,   29.6,24, 9999.9, 0, 9999.9, 0,   2.8,24,   9.1,24,  14.0,  24.9,   33.8 ,  30.2 , 0.16F,  1.6, 001000,
025500,99999, 19791105,   40.3,24,   37.9,24, 9999.9, 0, 9999.9, 0,   6.8,24,  10.9,24,  15.9,  26.8,   44.6 ,  39.2 , 0.06F,999.9, 010000,
025500,99999, 19791110,   33.9,24,   32.4,24, 9999.9, 0, 9999.9, 0,   6.0,24,   6.6,24,  11.1, 999.9,   35.6 ,  30.2 , 0.02F,999.9, 011000,
025500,99999, 19791115,   31.8,24,   30.1,24, 9999.9, 0, 9999.9, 0,   4.0,24,   5.1,24,  10.9, 999.9,   35.6*,  28.4 , 0.08F,999.9, 011000,
025500,99999, 19791120,   34.2,24,   32.2,24, 9999.9, 0, 9999.9, 0,   4.0,24,   8.6,24,  14.0, 999.9,   35.6 ,  32.0*, 0.00F,999.9, 010000,
025500,99999, 19791125,   37.7,24,   35.8,24, 9999.9, 0, 9999.9, 0,   6.0,24,  13.4,24,  26.8,  46.8,   39.2 ,  35.6 , 0.08F,999.9, 010000,
025500,99999, 19791129,   41.8,24,   39.2,24, 9999.9, 0, 9999.9, 0,   3.0,24,  14.2,24,  23.9,  42.9,   46.4*,  32.0 , 0.16E,999.9, 110000,
025500,99999, 19791201,   43.1,24,   41.2,24, 9999.9, 0, 9999.9, 0,   4.0,24,   7.9,24,  14.0,  24.9,   46.4 ,  35.6 , 0.06F,999.9, 010000,
025500,99999, 19791205,   42.1,24,   36.6,24, 9999.9, 0, 9999.9, 0,   6.8,24,  19.0,24,  29.9,  48.0,   46.4 ,  37.4*, 0.12F,999.9, 010000,
025500,99999, 19791210,   27.1,24,   24.4,24, 9999.9, 0, 9999.9, 0,   4.2,24,  12.1,24,  17.9,  29.9,   30.2 ,  23.0 , 0.20F,999.9, 011000,
025500,99999, 19791215,   16.3,24,   13.0,24, 9999.9, 0, 9999.9, 0,   7.0,24,   8.1,24,  12.8,  22.9,   19.4 ,  14.0 , 0.01F,999.9, 001000,
025500,99999, 19791220,   19.8,24,   18.0,24, 9999.9, 0, 9999.9, 0,   4.6,24,   9.4,24,  15.0,  22.9,   26.6*,   6.8 , 0.08F,999.9, 001000,
025500,99999, 19791225,   31.5, 8,   29.7, 8, 1021.0, 8, 9999.9, 0,   2.5, 8,   4.0, 8,   7.0, 999.9,   33.8 ,  30.2*, 0.01F,999.9, 001000,
025500,99999, 19791229,   32.0,24,   30.2,24, 9999.9, 0, 9999.9, 0,   3.5,24,  10.5,24,  14.0,  22.9,   33.8 ,9999.9 , 0.08F,999.9, 011000,
025500,99999, 19800101,   28.3,23,   26.5,23, 9999.9, 0, 9999.9, 0,   3.5,23,   7.3,23,  12.8, 999.9,   30.2 ,  21.2 , 0.12F,999.9, 001000,
025500,99999, 19800105,   25.1,24,   21.3,24, 9999.9, 0, 9999.9, 0,   5.5,24,   8.8,24,  14.0,  23.9,   26.6 ,  -2.2 , 0.02F,999.9, 001000,
025500,99999, 19800110,   26.2,24,   22.6,24, 9999.9, 0, 9999.9, 0,   3.7,24,   5.8,24,   8.9, 999.9,   28.4 ,  24.8*, 0.02F,999.9, 011000,
025500,99999, 19800115,   26.2,24,   22.9,24, 9999.9, 0, 9999.9, 0,   9.5,24,   7.4,24,  11.1, 999.9,   30.2 ,  19.4*, 0.00F,999.9, 000000,
025500,99999, 19800120,   27.0,24,   21.5,24, 9999.9, 0, 9999.9, 0,   5.2,23,   8.4,24,  15.0,  24.9,   30.2*,  24.8 , 0.00E,999.9, 000000,
025500,99999, 19800125,   11.8,24,    7.5,24, 9999.9, 0, 9999.9, 0,   3.1,24,   9.4,24,  15.9,  28.0,   17.6*,  -4.0*, 0.10F,999.9, 001000,
025500,99999, 19800129,   21.6,24,   19.1,24, 9999.9, 0, 9999.9, 0,   5.2,24,   4.1,24,   8.0, 999.9,   28.4 ,  14.0 , 0.04F,999.9, 011000,
025500,99999, 19800201,   12.0,24,    8.4,24, 9999.9, 0, 9999.9, 0,   4.4,24,   8.8,24,  15.0, 999.9,   19.4 ,  -4.0*, 0.04E,999.9, 001000,
025500,99999, 19800205,    3.1,24,   -0.6,24, 9999.9, 0, 9999.9, 0,   8.2,24,   4.4,24,  10.9, 999.9,   19.4*, -18.4*, 0.00F,999.9, 111000,
025500,99999, 19800210,   22.4,24,   19.9,24, 9999.9, 0, 9999.9, 0,   2.5,24,   9.3,24,  15.0,  28.9,   24.8 ,  17.6 , 0.47F,999.9, 001000,
025500,99999, 19800215,   32.1,24,   30.2,24, 9999.9, 0, 9999.9, 0,   1.7,24,  14.7,24,  19.0,  28.0,   33.8 ,  32.0 , 0.00F,999.9, 111000,
025500,99999, 19800220,   20.4,24,   18.7,24, 9999.9, 0, 9999.9, 0,   1.0,24,   4.3,24,   7.0, 999.9,   24.8 ,   3.2 , 0.00F,999.9, 100000,
025500,99999, 19800225,   16.1,20,   12.1,20, 9999.9, 0, 9999.9, 0,   4.8,20,   1.4,20,   4.1, 999.9,   35.6 ,   1.4 , 0.00F,999.9, 100000,
025500,99999, 19800229,   30.1,20,   19.9,20, 9999.9, 0, 9999.9, 0,   5.3,20,   8.8,20,  16.9,  26.8,   39.2 ,  17.6 , 0.00F,999.9, 010000,
025500,99999, 19800301,   35.3,21,   22.9,21, 9999.9, 0, 9999.9, 0,   8.5,21,  12.9,21,  18.1,  29.9,   41.0*,  28.4*, 0.00E,999.9, 000000,
025500,99999, 19800305,   26.0,23,   24.0,22, 9999.9, 0, 9999.9, 0,   7.0,23,  11.6,23,  15.9,  28.0,   33.8 ,   6.8 , 0.00F,999.9, 001000,
025500,99999, 19800310,   27.9,23,   25.7,23, 9999.9, 0, 9999.9, 0,   2.7,23,   4.0,23,   8.9, 999.9,   30.2 ,  26.6 , 0.03F,999.9, 001000,
025500,99999, 19800315,   28.6,24,   18.2,24, 9999.9, 0, 9999.9, 0,   6.7,24,   9.1,24,  14.0,  24.9,   39.2 ,  21.2 , 0.00F,999.9, 000000,
025500,99999, 19800320,   12.0,24,    3.6,24, 9999.9, 0, 9999.9, 0,   6.2,24,   3.7,24,   8.9, 999.9,   28.4 ,  -7.6 , 0.00F,999.9, 001000,
025500,99999, 19800325,   22.9,24,   15.4,24, 9999.9, 0, 9999.9, 0,   5.5,24,   5.3,24,   9.9, 999.9,   37.4 ,   1.4 , 0.00F,999.9, 000000,
025500,99999, 19800329,   36.1,24,   34.9,24, 9999.9, 0, 9999.9, 0,   2.3,24,   3.3,24,   8.9, 999.9,   41.0 ,  32.0*, 0.24F,999.9, 110000,
025500,99999, 19800401,   35.5,24,   27.1,24, 9999.9, 0, 9999.9, 0,   7.2,24,   2.4,24,   7.0, 999.9,   39.2 ,  32.0 , 0.00F,999.9, 000000,
025500,99999, 19800405,   32.7,24,   19.7,24, 9999.9, 0, 9999.9, 0,   9.1,24,   2.3,24,   7.0, 999.9,   46.4 ,  17.6 , 0.00F, 16.9, 000000,
025500,99999, 19800410,   34.7,24,   26.2,24, 9999.9, 0, 9999.9, 0,   6.6,24,   6.8,24,  11.8, 999.9,   46.4 ,  24.8 , 0.00F,999.9, 000000,
025500,99999, 19800415,   44.7,23,   30.6,23, 9999.9, 0, 9999.9, 0,   5.7,23,   2.0,23,   7.0, 999.9,   62.6 ,  26.6 , 0.00F,999.9, 000000,
025500,99999, 19800420,   31.1,24,   29.1,24, 9999.9, 0, 9999.9, 0,   3.3,24,  10.4,24,  16.9,  26.8,   33.8 ,  24.8*, 0.20F,999.9, 101000,
025500,99999, 19800425,   37.9,23,   36.0,23, 9999.9, 0, 9999.9, 0,   3.1,22,  13.5,23,  18.1,  28.0,   41.0 ,  33.8 , 0.14F,999.9, 010000,
025500,99999, 19800429,   43.0,20,   40.1,20, 1019.1, 4, 9999.9, 0,   3.2,20,   4.5,20,   8.0, 999.9,   48.2 ,  37.4 , 0.00F,999.9, 110000,
025500,99999, 19800501,   41.8,24,   30.6,24, 9999.9, 0, 9999.9, 0,   6.9,24,  11.3,24,  16.9, 999.9,   51.8 ,  30.2*, 0.00F,999.9, 000000,
025500,99999, 19800505,   42.9,24,   28.9,24, 9999.9, 0, 9999.9, 0,   6.2,24,   8.5,24,  18.8,  24.9,   57.2 ,  24.8 , 0.00F,999.9, 000000,
025500,99999, 19800510,   43.3,24,   27.6,24, 1027.5, 7, 9999.9, 0,   8.0,24,   9.7,24,  15.9,  25.8,   55.4 ,  28.4 , 0.00F,999.9, 000000,
025500,99999, 19800515,   49.6,23,   36.5,23, 1030.1, 5, 9999.9, 0,   6.3,23,   4.3,23,  10.9, 999.9,   59.0*,  33.8 , 0.00H,999.9, 010000,
025500,99999, 19800520,   40.2,23,   35.1,23, 1018.4, 6, 9999.9, 0,   5.7,23,   7.3,23,  10.9, 999.9,   51.8 ,  32.0*, 0.12F,999.9, 011000,
025500,99999, 19800525,   47.2,24,   43.8,24, 1006.9, 6, 9999.9, 0,   6.8,24,   4.3,24,  10.9, 999.9,   53.6 ,  42.8 , 0.09F,999.9, 110000,
025500,99999, 19800529,   55.7,23,   45.9,23, 1004.6, 7, 9999.9, 0,   5.6,23,   6.2,23,  12.8,  24.9,   69.8 ,  44.6 , 0.00F,999.9, 010000,
025500,99999, 19800601,   52.9,24,   40.9,24, 1007.8, 7, 9999.9, 0,   7.0,24,   7.9,24,  11.8, 999.9,   64.4 ,  44.6 , 0.00F,999.9, 000000,
025500,99999, 19800605,   70.7,23,   47.3,23, 1018.2, 7, 9999.9, 0,   9.0,23,   5.4,23,  11.8, 999.9,   82.4 ,  48.2 , 0.00F,999.9, 000000,
025500,99999, 19800610,   67.2,23,   52.3,23, 1012.3, 7, 9999.9, 0,   6.2,23,   4.4,23,   8.0, 999.9,   80.6 ,  44.6 , 0.08F,999.9, 110000,
025500,99999, 19800615,   61.1,18,   45.4,18, 1015.8, 5, 9999.9, 0,   6.2,18,   7.5,18,  14.0,  22.9,   73.4*,  42.8 , 0.00E,999.9, 000000,
025500,99999, 19800620,   53.8,24,   49.5,24, 9999.9, 0, 9999.9, 0,   5.6,24,   6.7,24,  12.0, 999.9,   59.0 ,  48.2*, 0.55F,999.9, 010010,
025500,99999, 19800625,   53.2,24,   48.7,24, 9999.9, 0, 9999.9, 0,   5.5,24,   4.1,24,  12.8,  22.9,   64.4 ,  42.8 , 0.16F,999.9, 110010,
025500,99999, 19800629,   53.2,24,   48.4,24, 9999.9, 0, 9999.9, 0,   6.8,24,   9.4,24,  14.0,  26.8,   59.0 ,  48.2*, 0.00F,999.9, 010000,
025500,99999, 19800701,   53.4,24,   48.1,24, 9999.9, 0, 9999.9, 0,   6.8,24,   7.1,24,  15.0, 999.9,   64.4 ,  41.0 , 0.35F,999.9, 110110,
025500,99999, 19800705,   56.1,24,   45.8,24, 9999.9, 0, 9999.9, 0,  10.0,24,   3.2,24,   9.9, 999.9,   69.8 ,  41.0 , 0.02F,999.9, 110010,
025500,99999, 19800710,   58.8,24,   50.5,24, 9999.9, 0, 9999.9, 0,   7.0,24,   9.6,24,  21.0,  28.9,   69.8 ,  51.8*, 0.00F,999.9, 000000,
025500,99999, 19800715,   55.4,24,   45.1,24, 9999.9, 0, 9999.9, 0,   4.8,24,   4.3,24,   8.9, 999.9,   66.2 ,  39.2 , 0.00F,999.9, 110000,
025500,99999, 19800720,   54.2,24,   51.7,24, 9999.9, 0, 9999.9, 0,   4.3,24,   2.7,24,   5.8, 999.9,   59.0 ,  51.8 , 0.63F,999.9, 110000,
025500,99999, 19800725,   60.6,24,   48.9,24, 9999.9, 0, 9999.9, 0,   6.4,24,   4.7,24,  11.8, 999.9,   73.4 ,  42.8 , 0.00F,999.9, 000000,
025500,99999, 19800729,   67.1,24,   53.6,24, 9999.9, 0, 9999.9, 0,   6.4,24,   7.4,24,  12.8,  22.0,   78.8 ,  59.0 , 0.00F,999.9, 000000,
025500,99999, 19800801,   59.1,24,   54.8,24, 9999.9, 0, 9999.9, 0,   5.2,24,   2.4,24,   7.0, 999.9,   69.8 ,  46.4 , 1.10F,999.9, 010000,
025500,99999, 19800805,   61.4,24,   56.8,24, 9999.9, 0, 9999.9, 0,   6.4,24,   9.8,24,  15.0,  22.0,   68.0 ,  55.4*, 0.24F,999.9, 010000,
025500,99999, 19800810,   53.4,24,   44.7,24, 9999.9, 0, 9999.9, 0,   6.5,24,   3.7,24,   9.9, 999.9,   64.4 ,  42.8 , 0.09F,999.9, 110000,
025500,99999, 19800815,   59.1,24,   51.9,24, 9999.9, 0, 9999.9, 0,   4.7,24,   3.7,24,   8.0, 999.9,   69.8 ,  46.4 , 0.00F,999.9, 100000,
025500,99999, 19800820,   54.6,24,   51.6,24, 9999.9, 0, 9999.9, 0,   6.3,24,  11.2,24,  15.0,  28.0,   59.0 ,  53.6 , 0.24F,999.9, 010000,
025500,99999, 19800825,   50.5,24,   46.3,24, 9999.9, 0, 9999.9, 0,   6.0,24,   3.2,24,   8.9,  23.9,   59.0 ,  42.8*, 0.24F,999.9, 110000,
025500,99999, 19800829,   53.6,24,   51.1,24, 9999.9, 0, 9999.9, 0,   2.9,24,   4.0,24,  11.8, 999.9,   59.0 ,  42.8*, 0.20F,999.9, 110000,
025500,99999, 19800901,   49.4,24,   38.4,24, 9999.9, 0, 9999.9, 0,   6.4,24,   3.1,24,   9.9, 999.9,   62.6 ,  35.6 , 0.00F,999.9, 000000,
025500,99999, 19800905,   53.6,24,   49.2,24, 9999.9, 0, 9999.9, 0,   4.7,24,   1.8,24,   7.0, 999.9,   59.0 ,  44.6 , 0.00F,999.9, 100000,
025500,99999, 19800910,   50.8,24,   44.2,24, 9999.9, 0, 9999.9, 0,   6.8,24,  11.3,24,  17.9,  29.9,   57.2*,  46.4 , 0.02F,999.9, 010000,
025500,99999, 19800915,   50.8,24,   41.1,24, 9999.9, 0, 9999.9, 0,   6.7,24,   8.7,24,  15.9,  23.9,   59.0 ,  39.2*, 0.01F,999.9, 010000,
025500,99999, 19800920,   52.9,24,   45.0,24, 9999.9, 0, 9999.9, 0,   5.7,24,   5.1,24,  10.9,  17.9,   64.4 ,  41.0 , 0.00F,999.9, 100000,
025500,99999, 19800925,   51.7,24,   45.2,24, 9999.9, 0, 9999.9, 0,   5.5,24,   7.4,24,  15.0,  24.9,   59.0 ,  46.4*, 0.06F,999.9, 010000,
025500,99999, 19800929,   50.5,24,   44.8,24, 9999.9, 0, 9999.9, 0,   6.7,24,   5.8,24,  10.9,  18.8,   57.2 ,  41.0 , 0.01F,999.9, 010000,
025500,99999, 19801001,   47.7,24,   39.2,24, 9999.9, 0, 9999.9, 0,   6.3,24,   9.6,24,  17.9,  26.8,   55.4 ,  35.6 , 0.00F,999.9, 010000,
025500,99999, 19801005,   47.3,24,   41.6,24, 9999.9, 0, 9999.9, 0,   5.7,24,   4.8,24,  10.9, 999.9,   55.4 ,  42.8 , 0.00F,999.9, 000000,
025500,99999, 19801010,   44.4,24,   41.8,24, 9999.9, 0, 9999.9, 0,   5.9,24,  10.7,24,  16.9,  28.0,   50.0 ,  41.0 , 0.08F,999.9, 010000,
025500,99999, 19801015,   39.4,24,   37.6,24, 9999.9, 0, 9999.9, 0,   5.9,24,  10.2,24,  15.0,  25.8,   42.8*,  37.4*, 0.16E,999.9, 010000,
025500,99999, 19801020,   37.5,24,   31.4,24, 9999.9, 0, 9999.9, 0,   6.6,24,   7.1,24,  12.8,  19.8,   46.4 ,  30.2*, 0.00F,999.9, 000000,
025500,99999, 19801025,   36.7,24,   34.2,24, 9999.9, 0, 9999.9, 0,   4.7,24,   9.9,24,  16.9,  25.8,   44.6*,  28.4*, 0.24F,999.9, 011000,
025500,99999, 19801029,   44.1,24,   42.1,24, 9999.9, 0, 9999.9, 0,   6.0,24,   6.8,24,  10.9,  19.8,   48.2*,  39.2*, 0.79F,999.9, 010000,
025500,99999, 19801101,   19.2,24,   13.1,24, 9999.9, 0, 9999.9, 0,   7.8,24,   0.5,24,   2.9, 999.9,   37.4 ,   8.6 , 0.00F,999.9, 000000,
025500,99999, 19801105,   33.2,23,   29.6,23, 9999.9, 0, 9999.9, 0,   6.8,23,   4.8,23,   9.9, 999.9,   35.6 ,  28.4 , 0.00F,999.9, 000000,
025500,99999, 19801110,   24.1,24,   13.1,24, 9999.9, 0, 9999.9, 0,   6.4,24,   6.5,24,  15.0, 999.9,   28.4 ,  15.8*, 0.00F,999.9, 000000,
025500,99999, 19801115,   37.0,24,   35.0,24, 9999.9, 0, 9999.9, 0,   2.0,24,   6.1,24,   8.9, 999.9,   42.8*,  33.8 , 0.20F,999.9, 011000,
025500,99999, 19801120,   27.9,24,   24.5,24, 9999.9, 0, 9999.9, 0,   5.6,24,  11.5,24,  22.0,  35.0,   42.8*,  14.0 , 0.02F,999.9, 011000,
025500,99999, 19801125,   28.8,24,   24.4,24, 9999.9, 0, 9999.9, 0,   6.4,24,   3.5,24,   9.9, 999.9,   32.0*,  24.8*, 0.04F,999.9, 001000,
025500,99999, 19801129,   20.7,24,   15.6,24, 9999.9, 0, 9999.9, 0,   6.1,24,  14.2,24,  18.8,  35.0,   23.0 ,  15.8*, 0.09F,999.9, 001000,
025500,99999, 19801201,   30.6,24,   28.0,24, 9999.9, 0, 9999.9, 0,   6.2,24,  15.0,24,  23.9,  38.9,   35.6 ,  14.0 , 0.00H,999.9, 010000,
025500,99999, 19801205,    8.9,24,    4.6,24, 9999.9, 0, 9999.9, 0,   7.2,24,   3.3,24,   8.9, 999.9,   15.8*,  -0.4 , 0.02E,999.9, 000000,
025500,99999, 19801210,   41.5,24,   39.7,24, 9999.9, 0, 9999.9, 0,   3.5,24,   8.8,24,  14.0,  24.9,   42.8 ,  39.2*, 0.24F,  8.7, 010000,
025500,99999, 19801215,   37.5,24,   35.7,24, 9999.9, 0, 9999.9, 0,   4.6,24,  13.2,24,  22.0,  35.0,   41.0 ,  32.0*, 0.39F,999.9, 011000,
025500,99999, 19801220,   30.6,24,   28.8,24, 9999.9, 0, 9999.9, 0,   3.1,24,   7.3,24,  12.8, 999.9,   32.0 ,  26.6*, 0.04F,999.9, 001000,
